timestamp,zone,power_W,voltage_V,current_A,occupancy,temp_C,humidity_pct,pv_generation_W
2025-10-28T00:30:00,OpenOffice,306.55,232.38,1.319,0,22.95,32.58,0.0
2025-10-28T00:30:00,MeetingRoom,69.78,231.87,0.301,0,20.63,38.88,0.0
2025-10-28T00:30:00,ServerRoom,1436.82,226.4,6.346,0,20.54,43.8,0.0
2025-10-28T00:45:00,OpenOffice,291.35,224.82,1.296,0,21.45,41.96,0.0
2025-10-28T00:45:00,MeetingRoom,74.08,230.37,0.322,0,21.98,42.9,0.0
2025-10-28T00:45:00,ServerRoom,1548.22,228.05,6.789,0,21.2,39.21,0.0
2025-10-28T01:00:00,OpenOffice,299.59,228.13,1.313,0,21.56,35.58,0.0
2025-10-28T01:00:00,MeetingRoom,79.31,233.42,0.34,0,20.63,31.93,0.0
2025-10-28T01:00:00,ServerRoom,1665.91,229.58,7.256,0,19.33,45.2,0.0
2025-10-28T01:15:00,OpenOffice,290.92,233.65,1.245,0,22.68,37.56,0.0
2025-10-28T01:15:00,MeetingRoom,88.63,228.79,0.387,0,22.74,41.5,0.0
2025-10-28T01:15:00,ServerRoom,1666.1,233.12,7.147,0,20.03,36.23,0.0
2025-10-28T01:30:00,OpenOffice,306.9,228.64,1.342,0,24.01,40.68,0.0
2025-10-28T01:30:00,MeetingRoom,78.54,230.37,0.341,0,20.65,35.14,0.0
2025-10-28T01:30:00,ServerRoom,1671.16,228.69,7.308,0,18.95,42.68,0.0
2025-10-28T01:45:00,OpenOffice,317.79,231.44,1.373,0,23.0,36.22,0.0
2025-10-28T01:45:00,MeetingRoom,74.31,233.0,0.319,0,21.68,38.75,0.0
2025-10-28T01:45:00,ServerRoom,1693.95,231.11,7.33,0,20.46,50.83,0.0
2025-10-28T02:00:00,OpenOffice,290.35,231.86,1.252,0,22.06,41.34,0.0
2025-10-28T02:00:00,MeetingRoom,86.11,231.02,0.373,0,22.54,45.36,0.0
2025-10-28T02:00:00,ServerRoom,1570.8,228.32,6.88,0,18.96,30.17,0.0
2025-10-28T02:15:00,OpenOffice,330.84,227.79,1.452,0,21.78,38.62,0.0
2025-10-28T02:15:00,MeetingRoom,81.23,231.63,0.351,0,22.86,37.08,0.0
2025-10-28T02:15:00,ServerRoom,1597.65,230.57,6.929,0,19.75,48.04,0.0
2025-10-28T02:30:00,OpenOffice,307.36,231.47,1.328,0,22.66,45.87,0.0
2025-10-28T02:30:00,MeetingRoom,80.72,227.41,0.355,0,22.4,36.74,0.0
2025-10-28T02:30:00,ServerRoom,1578.89,231.17,6.83,0,21.24,40.11,0.0
2025-10-28T02:45:00,OpenOffice,304.63,233.4,1.305,0,22.24,53.01,0.0
2025-10-28T02:45:00,MeetingRoom,82.26,226.48,0.363,0,22.75,41.91,0.0
2025-10-28T02:45:00,ServerRoom,1737.1,231.35,7.509,0,19.86,33.88,0.0
2025-10-28T03:00:00,OpenOffice,296.86,228.3,1.3,0,21.42,42.94,0.0
2025-10-28T03:00:00,MeetingRoom,86.68,230.79,0.376,0,20.8,42.22,0.0
2025-10-28T03:00:00,ServerRoom,1739.63,228.78,7.604,0,19.87,40.07,0.0
2025-10-28T03:15:00,OpenOffice,288.23,231.3,1.246,0,21.88,42.1,0.0
2025-10-28T03:15:00,MeetingRoom,76.45,229.13,0.334,0,22.72,38.14,0.0
2025-10-28T03:15:00,ServerRoom,1792.87,229.2,7.822,0,20.22,44.66,0.0
2025-10-28T03:30:00,OpenOffice,278.72,226.48,1.231,0,20.47,46.31,0.0
2025-10-28T03:30:00,MeetingRoom,77.79,235.12,0.331,0,21.44,40.92,0.0
2025-10-28T03:30:00,ServerRoom,1786.56,234.01,7.634,0,22.06,46.04,0.0
2025-10-28T03:45:00,OpenOffice,315.36,231.19,1.364,0,22.78,37.24,0.0
2025-10-28T03:45:00,MeetingRoom,76.73,229.99,0.334,0,21.83,37.73,0.0
2025-10-28T03:45:00,ServerRoom,1724.31,231.91,7.435,0,20.09,47.39,0.0
2025-10-28T04:00:00,OpenOffice,282.87,229.61,1.232,0,21.28,30.67,0.0
2025-10-28T04:00:00,MeetingRoom,79.67,229.76,0.347,0,23.51,43.15,0.0
2025-10-28T04:00:00,ServerRoom,1587.52,233.71,6.793,0,21.22,42.91,0.0
2025-10-28T04:15:00,OpenOffice,296.6,228.08,1.3,0,21.63,45.44,0.0
2025-10-28T04:15:00,MeetingRoom,87.54,233.09,0.376,0,21.51,34.4,0.0
2025-10-28T04:15:00,ServerRoom,1691.2,226.46,7.468,0,20.32,39.26,0.0
2025-10-28T04:30:00,OpenOffice,293.01,226.81,1.292,0,22.51,37.34,0.0
2025-10-28T04:30:00,MeetingRoom,75.32,224.26,0.336,0,21.97,48.86,0.0
2025-10-28T04:30:00,ServerRoom,1824.72,229.09,7.965,0,19.4,42.34,0.0
2025-10-28T04:45:00,OpenOffice,285.02,230.6,1.236,0,22.77,46.13,0.0
2025-10-28T04:45:00,MeetingRoom,79.6,229.59,0.347,0,21.12,35.87,0.0
2025-10-28T04:45:00,ServerRoom,1670.26,230.73,7.239,0,20.91,35.98,0.0
2025-10-28T05:00:00,OpenOffice,322.39,229.46,1.405,0,21.98,36.26,0.0
2025-10-28T05:00:00,MeetingRoom,70.3,231.77,0.303,0,22.74,38.59,0.0
2025-10-28T05:00:00,ServerRoom,1698.86,231.03,7.353,0,18.44,37.35,0.0
2025-10-28T05:15:00,OpenOffice,311.91,227.49,1.371,0,22.29,33.22,0.0
2025-10-28T05:15:00,MeetingRoom,81.87,229.93,0.356,0,20.38,45.82,0.0
2025-10-28T05:15:00,ServerRoom,1633.86,228.38,7.154,0,20.2,45.74,0.0
2025-10-28T05:30:00,OpenOffice,284.76,230.12,1.237,0,22.43,43.47,0.0
2025-10-28T05:30:00,MeetingRoom,80.71,229.27,0.352,0,21.17,40.43,0.0
2025-10-28T05:30:00,ServerRoom,1607.25,224.16,7.17,0,20.44,44.52,0.0
2025-10-28T05:45:00,OpenOffice,264.56,227.98,1.16,0,22.62,50.29,0.0
2025-10-28T05:45:00,MeetingRoom,80.08,228.54,0.35,0,21.82,46.87,0.0
2025-10-28T05:45:00,ServerRoom,1644.68,228.4,7.201,0,19.52,35.23,0.0
2025-10-28T06:00:00,OpenOffice,301.84,233.25,1.294,0,22.32,38.74,0.0
2025-10-28T06:00:00,MeetingRoom,78.56,231.02,0.34,0,22.32,39.84,0.0
2025-10-28T06:00:00,ServerRoom,1775.06,229.84,7.723,0,19.82,55.97,0.0
2025-10-28T06:15:00,OpenOffice,315.58,231.01,1.366,0,23.31,37.16,194.12
2025-10-28T06:15:00,MeetingRoom,80.45,227.12,0.354,0,22.92,36.66,171.35
2025-10-28T06:15:00,ServerRoom,1800.54,231.07,7.792,0,20.77,39.04,168.72
2025-10-28T06:30:00,OpenOffice,307.27,228.31,1.346,0,21.36,45.15,374.8
2025-10-28T06:30:00,MeetingRoom,78.94,230.97,0.342,0,21.45,37.42,379.13
2025-10-28T06:30:00,ServerRoom,1617.19,230.85,7.005,0,22.06,34.66,283.91
2025-10-28T06:45:00,OpenOffice,302.87,230.48,1.314,0,22.52,40.03,483.04
2025-10-28T06:45:00,MeetingRoom,75.75,230.86,0.328,0,21.81,44.93,438.17
2025-10-28T06:45:00,ServerRoom,1698.93,229.47,7.404,0,21.79,41.12,566.0
2025-10-28T07:00:00,OpenOffice,302.92,229.29,1.321,0,22.34,38.52,734.31
2025-10-28T07:00:00,MeetingRoom,87.23,230.7,0.378,0,21.7,30.22,734.91
2025-10-28T07:00:00,ServerRoom,1513.55,228.78,6.616,0,21.3,39.89,621.6
2025-10-28T07:15:00,OpenOffice,308.19,228.32,1.35,0,21.43,37.95,775.68
2025-10-28T07:15:00,MeetingRoom,86.46,229.36,0.377,0,23.22,47.61,776.96
2025-10-28T07:15:00,ServerRoom,1680.68,232.45,7.23,0,20.04,40.68,711.55
2025-10-28T07:30:00,OpenOffice,282.31,232.38,1.215,0,21.54,41.01,863.87
2025-10-28T07:30:00,MeetingRoom,78.39,231.05,0.339,0,21.49,43.89,1025.05
2025-10-28T07:30:00,ServerRoom,1695.42,233.88,7.249,0,19.0,36.61,815.07
2025-10-28T07:45:00,OpenOffice,315.43,227.37,1.387,0,22.72,43.34,1193.51
2025-10-28T07:45:00,MeetingRoom,81.64,229.52,0.356,0,22.67,49.5,972.99
2025-10-28T07:45:00,ServerRoom,1536.22,225.45,6.814,0,20.14,45.5,1080.23
2025-10-28T08:00:00,OpenOffice,1188.75,228.11,5.211,1,21.78,42.11,1436.25
2025-10-28T08:00:00,MeetingRoom,82.05,229.48,0.358,0,22.74,43.08,1058.1
2025-10-28T08:00:00,ServerRoom,1747.55,228.95,7.633,0,20.66,38.07,1100.66
2025-10-28T08:15:00,OpenOffice,1145.36,230.18,4.976,1,20.11,38.52,1465.88
2025-10-28T08:15:00,MeetingRoom,75.79,227.86,0.333,0,22.95,48.55,1612.86
2025-10-28T08:15:00,ServerRoom,1727.47,228.7,7.553,0,20.08,37.66,1664.43
2025-10-28T08:30:00,OpenOffice,1155.97,230.07,5.024,1,22.35,45.82,1341.37
2025-10-28T08:30:00,MeetingRoom,83.9,231.0,0.363,0,22.19,45.01,1561.9
2025-10-28T08:30:00,ServerRoom,1508.56,228.62,6.598,0,21.47,38.24,1608.18
2025-10-28T08:45:00,OpenOffice,1326.31,227.77,5.823,1,23.22,48.75,1801.58
2025-10-28T08:45:00,MeetingRoom,80.3,226.8,0.354,0,21.75,35.78,1674.01
2025-10-28T08:45:00,ServerRoom,1685.38,230.29,7.319,0,21.48,43.06,1685.05
2025-10-28T09:00:00,OpenOffice,1193.67,229.63,5.198,1,21.56,28.96,1513.97
2025-10-28T09:00:00,MeetingRoom,79.12,225.86,0.35,0,22.45,33.8,1663.55
2025-10-28T09:00:00,ServerRoom,1648.19,227.08,7.258,0,19.69,36.24,1995.69
2025-10-28T09:15:00,OpenOffice,1087.49,230.23,4.723,1,21.84,43.36,1637.8
2025-10-28T09:15:00,MeetingRoom,78.72,228.41,0.345,0,23.08,40.11,1912.82
2025-10-28T09:15:00,ServerRoom,1599.3,228.69,6.993,0,18.62,30.71,1856.98
2025-10-28T09:30:00,OpenOffice,1246.32,233.06,5.348,1,22.92,37.29,2347.97
2025-10-28T09:30:00,MeetingRoom,805.79,228.77,3.522,1,21.29,41.71,1940.11
2025-10-28T09:30:00,ServerRoom,1447.27,228.56,6.332,0,19.79,35.06,2202.4
2025-10-28T09:45:00,OpenOffice,296.63,228.7,1.297,0,22.17,42.21,2253.95
2025-10-28T09:45:00,MeetingRoom,79.61,230.04,0.346,0,22.71,41.17,2204.49
2025-10-28T09:45:00,ServerRoom,1641.85,231.27,7.099,0,20.06,36.28,1852.45
2025-10-28T10:00:00,OpenOffice,274.54,228.71,1.2,0,24.68,37.57,1852.74
2025-10-28T10:00:00,MeetingRoom,72.16,231.47,0.312,0,22.86,46.44,2477.74
2025-10-28T10:00:00,ServerRoom,1548.3,233.55,6.629,0,18.81,44.6,2057.4
2025-10-28T10:15:00,OpenOffice,1283.55,229.5,5.593,1,22.29,41.3,2623.33
2025-10-28T10:15:00,MeetingRoom,83.17,226.5,0.367,0,23.3,31.69,2452.97
2025-10-28T10:15:00,ServerRoom,1510.08,232.96,6.482,0,19.75,33.93,1998.53
2025-10-28T10:30:00,OpenOffice,1142.14,229.14,4.984,1,22.05,39.19,2469.73
2025-10-28T10:30:00,MeetingRoom,79.4,228.57,0.347,0,23.11,34.08,2443.85
2025-10-28T10:30:00,ServerRoom,1479.24,228.82,6.465,0,19.97,41.4,2512.44
2025-10-28T10:45:00,OpenOffice,1171.57,229.97,5.094,1,22.55,40.03,2315.99
2025-10-28T10:45:00,MeetingRoom,79.65,229.26,0.347,0,21.74,47.99,2235.06
2025-10-28T10:45:00,ServerRoom,1556.98,230.46,6.756,0,20.24,44.52,2693.1
2025-10-28T11:00:00,OpenOffice,1107.62,227.03,4.879,1,22.53,29.81,2162.45
2025-10-28T11:00:00,MeetingRoom,86.29,230.5,0.374,0,21.78,46.14,2291.27
2025-10-28T11:00:00,ServerRoom,1490.64,228.76,6.516,0,19.83,37.64,2263.38
2025-10-28T11:15:00,OpenOffice,1081.24,231.5,4.671,1,20.93,41.2,2451.61
2025-10-28T11:15:00,MeetingRoom,69.88,229.43,0.305,0,23.1,49.79,2607.51
2025-10-28T11:15:00,ServerRoom,1504.55,227.45,6.615,0,19.97,37.16,2538.98
2025-10-28T11:30:00,OpenOffice,1215.95,233.54,5.207,1,21.64,41.4,2790.71
2025-10-28T11:30:00,MeetingRoom,79.5,227.65,0.349,0,21.99,41.95,2852.58
2025-10-28T11:30:00,ServerRoom,1390.81,232.52,5.981,0,19.09,36.73,2761.79
2025-10-28T11:45:00,OpenOffice,1071.86,236.28,4.536,1,23.06,41.12,2976.28
2025-10-28T11:45:00,MeetingRoom,82.08,231.29,0.355,0,22.56,40.45,2275.54
2025-10-28T11:45:00,ServerRoom,1601.28,229.59,6.974,0,19.86,45.02,2553.91
2025-10-28T12:00:00,OpenOffice,1317.42,229.52,5.74,1,22.95,45.51,2220.99
2025-10-28T12:00:00,MeetingRoom,84.58,228.94,0.369,0,21.11,36.58,2961.7
2025-10-28T12:00:00,ServerRoom,1571.48,231.03,6.802,0,20.73,42.58,2766.43
2025-10-28T12:15:00,OpenOffice,1248.02,231.51,5.391,1,23.19,43.54,2855.2
2025-10-28T12:15:00,MeetingRoom,79.89,228.24,0.35,0,21.84,36.28,2461.12
2025-10-28T12:15:00,ServerRoom,1472.72,228.9,6.434,0,20.11,39.33,2946.6
2025-10-28T12:30:00,OpenOffice,300.45,231.22,1.299,0,21.54,38.9,2528.74
2025-10-28T12:30:00,MeetingRoom,792.83,230.17,3.445,1,21.84,36.45,2345.52
2025-10-28T12:30:00,ServerRoom,1417.21,228.12,6.213,0,20.83,39.03,2368.9
2025-10-28T12:45:00,OpenOffice,1238.13,227.52,5.442,1,22.06,41.39,2375.49
2025-10-28T12:45:00,MeetingRoom,67.92,230.37,0.295,0,23.8,46.19,2123.01
2025-10-28T12:45:00,ServerRoom,1380.24,231.56,5.96,0,20.84,42.8,2769.31
2025-10-28T13:00:00,OpenOffice,1130.66,230.13,4.913,1,21.26,44.45,2460.24
2025-10-28T13:00:00,MeetingRoom,81.34,228.11,0.357,0,21.37,40.08,2268.53
2025-10-28T13:00:00,ServerRoom,1424.49,230.31,6.185,0,20.83,35.66,2303.39
2025-10-28T13:15:00,OpenOffice,1119.25,228.36,4.901,1,21.52,44.37,2660.91
2025-10-28T13:15:00,MeetingRoom,834.04,229.73,3.631,1,22.39,39.48,2064.65
2025-10-28T13:15:00,ServerRoom,1431.01,233.96,6.116,0,21.57,33.36,2588.41
2025-10-28T13:30:00,OpenOffice,307.83,228.37,1.348,0,22.19,40.34,2572.94
2025-10-28T13:30:00,MeetingRoom,757.78,232.12,3.265,1,22.2,38.58,2475.75
2025-10-28T13:30:00,ServerRoom,1413.54,229.1,6.17,0,20.0,43.01,2299.96
2025-10-28T13:45:00,OpenOffice,1166.97,227.56,5.128,1,21.49,39.26,2503.0
2025-10-28T13:45:00,MeetingRoom,81.31,230.6,0.353,0,22.62,34.31,2264.65
2025-10-28T13:45:00,ServerRoom,1392.27,230.73,6.034,0,20.97,48.01,2121.8
2025-10-28T14:00:00,OpenOffice,1276.48,231.62,5.511,1,23.08,33.16,2126.63
2025-10-28T14:00:00,MeetingRoom,807.69,229.7,3.516,1,21.12,32.94,1863.93
2025-10-28T14:00:00,ServerRoom,1402.86,228.0,6.153,0,20.74,37.43,1830.11
2025-10-28T14:15:00,OpenOffice,1186.28,228.01,5.203,1,19.44,39.04,2143.4
2025-10-28T14:15:00,MeetingRoom,79.92,229.47,0.348,0,22.02,42.74,2253.11
2025-10-28T14:15:00,ServerRoom,1462.05,228.55,6.397,0,20.12,47.74,2476.46
2025-10-28T14:30:00,OpenOffice,1185.74,230.38,5.147,1,22.98,36.29,2035.88
2025-10-28T14:30:00,MeetingRoom,83.95,227.3,0.369,0,22.67,43.38,1993.06
2025-10-28T14:30:00,ServerRoom,1267.93,228.34,5.553,0,19.9,31.78,2199.73
2025-10-28T14:45:00,OpenOffice,1201.25,230.46,5.212,1,20.74,36.92,1711.38
2025-10-28T14:45:00,MeetingRoom,85.13,231.12,0.368,0,20.89,41.23,2127.72
2025-10-28T14:45:00,ServerRoom,1279.33,233.16,5.487,0,18.83,44.24,1812.44
2025-10-28T15:00:00,OpenOffice,1184.22,226.33,5.232,1,22.33,43.1,1524.51
2025-10-28T15:00:00,MeetingRoom,75.64,229.69,0.329,0,22.04,42.92,1638.86
2025-10-28T15:00:00,ServerRoom,1496.04,230.01,6.504,0,19.81,38.21,1998.47
2025-10-28T15:15:00,OpenOffice,1067.29,233.07,4.579,1,20.58,38.67,1414.28
2025-10-28T15:15:00,MeetingRoom,782.83,231.18,3.386,1,20.4,42.31,1643.94
2025-10-28T15:15:00,ServerRoom,1301.27,230.31,5.65,0,20.16,40.21,1497.44
2025-10-28T15:30:00,OpenOffice,1201.6,231.14,5.198,1,21.92,33.78,1671.96
2025-10-28T15:30:00,MeetingRoom,85.57,232.35,0.368,0,22.23,33.98,1701.16
2025-10-28T15:30:00,ServerRoom,1320.33,230.0,5.741,0,18.75,43.02,1454.64
2025-10-28T15:45:00,OpenOffice,1171.8,230.53,5.083,1,21.56,39.67,1407.15
2025-10-28T15:45:00,MeetingRoom,78.57,228.7,0.344,0,22.74,39.09,1663.34
2025-10-28T15:45:00,ServerRoom,1244.07,226.79,5.485,0,20.25,40.75,1642.17
2025-10-28T16:00:00,OpenOffice,1271.52,228.82,5.557,1,22.41,32.1,1211.36
2025-10-28T16:00:00,MeetingRoom,77.16,228.8,0.337,0,20.47,40.16,1067.52
2025-10-28T16:00:00,ServerRoom,1299.79,231.37,5.618,0,20.11,42.92,1246.48
2025-10-28T16:15:00,OpenOffice,1297.03,230.21,5.634,1,21.1,33.35,1284.71
2025-10-28T16:15:00,MeetingRoom,792.44,231.84,3.418,1,21.87,47.56,1126.86
2025-10-28T16:15:00,ServerRoom,1347.63,227.35,5.928,0,19.45,34.87,1269.16
2025-10-28T16:30:00,OpenOffice,1200.67,231.42,5.188,1,23.27,38.16,1091.51
2025-10-28T16:30:00,MeetingRoom,84.15,231.48,0.364,0,21.05,42.11,1105.3
2025-10-28T16:30:00,ServerRoom,1198.26,230.64,5.195,0,19.5,39.59,847.67
2025-10-28T16:45:00,OpenOffice,1159.46,230.07,5.04,1,20.91,34.57,741.68
2025-10-28T16:45:00,MeetingRoom,82.72,227.7,0.363,0,22.67,42.31,797.29
2025-10-28T16:45:00,ServerRoom,1241.0,227.6,5.452,0,20.86,42.9,727.56
2025-10-28T17:00:00,OpenOffice,1287.58,226.56,5.683,1,21.4,41.14,670.35
2025-10-28T17:00:00,MeetingRoom,76.68,231.05,0.332,0,22.42,47.01,765.33
2025-10-28T17:00:00,ServerRoom,1203.02,231.59,5.195,0,20.97,44.02,567.4
2025-10-28T17:15:00,OpenOffice,1061.45,230.31,4.609,1,23.08,44.98,490.76
2025-10-28T17:15:00,MeetingRoom,80.92,231.0,0.35,0,22.67,42.11,457.81
2025-10-28T17:15:00,ServerRoom,1268.9,231.08,5.491,0,18.7,33.89,581.5
2025-10-28T17:30:00,OpenOffice,1263.49,231.88,5.449,1,22.63,40.44,332.4
2025-10-28T17:30:00,MeetingRoom,75.63,229.23,0.33,0,22.7,44.25,319.26
2025-10-28T17:30:00,ServerRoom,1297.79,230.91,5.62,0,20.77,34.99,370.1
2025-10-28T17:45:00,OpenOffice,1309.15,230.08,5.69,1,21.76,41.35,184.44
2025-10-28T17:45:00,MeetingRoom,71.39,232.19,0.307,0,21.52,35.69,154.42
2025-10-28T17:45:00,ServerRoom,1324.91,231.62,5.72,0,19.35,43.86,174.13
2025-10-28T18:00:00,OpenOffice,318.18,230.52,1.38,0,21.63,40.72,0.0
2025-10-28T18:00:00,MeetingRoom,75.99,227.8,0.334,0,23.25,32.42,0.0
2025-10-28T18:00:00,ServerRoom,1259.1,233.07,5.402,0,19.46,31.46,0.0
2025-10-28T18:15:00,OpenOffice,293.52,229.67,1.278,0,22.54,39.23,0.0
2025-10-28T18:15:00,MeetingRoom,84.47,232.9,0.363,0,21.64,33.37,0.0
2025-10-28T18:15:00,ServerRoom,1281.29,228.94,5.597,0,19.49,31.66,0.0
2025-10-28T18:30:00,OpenOffice,300.49,228.48,1.315,0,21.77,35.38,0.0
2025-10-28T18:30:00,MeetingRoom,77.43,233.4,0.332,0,20.89,31.69,0.0
2025-10-28T18:30:00,ServerRoom,1296.28,227.1,5.708,0,19.08,34.98,0.0
2025-10-28T18:45:00,OpenOffice,301.31,230.79,1.306,0,21.92,40.93,0.0
2025-10-28T18:45:00,MeetingRoom,86.69,232.68,0.373,0,20.7,44.15,0.0
2025-10-28T18:45:00,ServerRoom,1381.42,232.03,5.954,0,18.43,44.63,0.0
2025-10-28T19:00:00,OpenOffice,315.26,230.54,1.367,0,22.55,41.7,0.0
2025-10-28T19:00:00,MeetingRoom,81.56,227.35,0.359,0,23.05,45.85,0.0
2025-10-28T19:00:00,ServerRoom,1291.83,229.91,5.619,0,18.47,42.57,0.0
2025-10-28T19:15:00,OpenOffice,308.58,229.88,1.342,0,23.12,38.33,0.0
2025-10-28T19:15:00,MeetingRoom,82.26,227.96,0.361,0,21.98,39.13,0.0
2025-10-28T19:15:00,ServerRoom,1325.38,229.26,5.781,0,19.87,44.13,0.0
2025-10-28T19:30:00,OpenOffice,293.45,226.79,1.294,0,23.75,46.91,0.0
2025-10-28T19:30:00,MeetingRoom,74.83,231.38,0.323,0,21.5,41.32,0.0
2025-10-28T19:30:00,ServerRoom,1334.57,229.53,5.814,0,19.22,36.55,0.0
2025-10-28T19:45:00,OpenOffice,286.26,228.34,1.254,0,21.93,36.42,0.0
2025-10-28T19:45:00,MeetingRoom,82.73,232.97,0.355,0,21.42,41.2,0.0
2025-10-28T19:45:00,ServerRoom,1353.62,230.94,5.861,0,20.08,43.71,0.0
2025-10-28T20:00:00,OpenOffice,307.23,227.52,1.35,0,22.87,44.44,0.0
2025-10-28T20:00:00,MeetingRoom,76.95,230.08,0.334,0,22.68,38.95,0.0
2025-10-28T20:00:00,ServerRoom,1397.98,234.73,5.956,0,19.21,33.09,0.0
2025-10-28T20:15:00,OpenOffice,304.56,231.44,1.316,0,21.77,47.27,0.0
2025-10-28T20:15:00,MeetingRoom,74.65,231.39,0.323,0,21.39,48.6,0.0
2025-10-28T20:15:00,ServerRoom,1466.58,228.47,6.419,0,19.45,44.3,0.0
2025-10-28T20:30:00,OpenOffice,294.19,229.91,1.28,0,22.03,30.4,0.0
2025-10-28T20:30:00,MeetingRoom,79.94,228.62,0.35,0,21.51,47.22,0.0
2025-10-28T20:30:00,ServerRoom,1257.06,231.63,5.427,0,19.72,38.6,0.0
2025-10-28T20:45:00,OpenOffice,311.86,230.68,1.352,0,22.57,44.84,0.0
2025-10-28T20:45:00,MeetingRoom,78.67,228.78,0.344,0,20.91,35.87,0.0
2025-10-28T20:45:00,ServerRoom,1548.64,232.49,6.661,0,18.65,33.39,0.0
2025-10-28T21:00:00,OpenOffice,307.23,231.09,1.329,0,22.55,38.73,0.0
2025-10-28T21:00:00,MeetingRoom,79.5,230.66,0.345,0,22.09,28.9,0.0
2025-10-28T21:00:00,ServerRoom,1342.97,228.3,5.883,0,20.18,54.93,0.0
2025-10-28T21:15:00,OpenOffice,305.51,229.37,1.332,0,22.92,42.41,0.0
2025-10-28T21:15:00,MeetingRoom,81.68,231.21,0.353,0,24.06,34.35,0.0
2025-10-28T21:15:00,ServerRoom,1400.53,228.15,6.139,0,20.56,35.41,0.0
2025-10-28T21:30:00,OpenOffice,293.74,229.41,1.28,0,22.98,44.59,0.0
2025-10-28T21:30:00,MeetingRoom,75.02,230.11,0.326,0,21.29,33.71,0.0
2025-10-28T21:30:00,ServerRoom,1363.29,229.38,5.943,0,22.43,42.16,0.0
2025-10-28T21:45:00,OpenOffice,279.34,228.87,1.22,0,23.02,50.44,0.0
2025-10-28T21:45:00,MeetingRoom,73.66,226.24,0.326,0,23.87,41.95,0.0
2025-10-28T21:45:00,ServerRoom,1328.59,231.07,5.75,0,17.36,40.02,0.0
2025-10-28T22:00:00,OpenOffice,304.92,231.85,1.315,0,20.99,40.43,0.0
2025-10-28T22:00:00,MeetingRoom,76.3,230.51,0.331,0,21.1,37.96,0.0
2025-10-28T22:00:00,ServerRoom,1330.29,231.3,5.751,0,20.86,38.83,0.0
2025-10-28T22:15:00,OpenOffice,300.57,227.1,1.324,0,21.7,39.75,0.0
2025-10-28T22:15:00,MeetingRoom,90.48,227.78,0.397,0,23.46,44.98,0.0
2025-10-28T22:15:00,ServerRoom,1431.35,233.52,6.13,0,20.37,41.95,0.0
2025-10-28T22:30:00,OpenOffice,299.2,232.45,1.287,0,23.1,36.87,0.0
2025-10-28T22:30:00,MeetingRoom,74.72,229.59,0.325,0,21.2,39.68,0.0
2025-10-28T22:30:00,ServerRoom,1511.54,229.09,6.598,0,19.96,40.29,0.0
2025-10-28T22:45:00,OpenOffice,312.73,225.51,1.387,0,21.39,41.06,0.0
2025-10-28T22:45:00,MeetingRoom,84.8,229.02,0.37,0,20.12,43.1,0.0
2025-10-28T22:45:00,ServerRoom,1390.1,227.62,6.107,0,19.38,39.08,0.0
2025-10-28T23:00:00,OpenOffice,290.93,225.59,1.29,0,22.9,46.37,0.0
2025-10-28T23:00:00,MeetingRoom,82.61,227.72,0.363,0,21.8,39.97,0.0
2025-10-28T23:00:00,ServerRoom,1491.6,231.34,6.448,0,19.27,40.41,0.0
2025-10-28T23:15:00,OpenOffice,306.86,232.91,1.317,0,22.7,43.95,0.0
2025-10-28T23:15:00,MeetingRoom,80.34,232.82,0.345,0,22.41,35.69,0.0
2025-10-28T23:15:00,ServerRoom,1563.5,231.4,6.757,0,19.56,37.6,0.0
2025-10-28T23:30:00,OpenOffice,304.45,230.93,1.318,0,22.2,41.56,0.0
2025-10-28T23:30:00,MeetingRoom,86.8,232.14,0.374,0,22.19,44.71,0.0
2025-10-28T23:30:00,ServerRoom,1397.8,230.8,6.056,0,21.81,38.91,0.0
2025-10-28T23:45:00,OpenOffice,287.29,228.7,1.256,0,20.91,36.08,0.0
2025-10-28T23:45:00,MeetingRoom,78.52,227.19,0.346,0,22.02,44.51,0.0
2025-10-28T23:45:00,ServerRoom,1419.43,233.04,6.091,0,20.51,45.15,0.0
2025-10-29T00:00:00,OpenOffice,290.13,231.71,1.252,0,20.91,44.45,0.0
2025-10-29T00:00:00,MeetingRoom,80.69,231.11,0.349,0,20.82,35.52,0.0
2025-10-29T00:00:00,ServerRoom,1544.79,228.1,6.772,0,20.46,33.16,0.0
2025-10-29T00:15:00,OpenOffice,312.72,227.53,1.374,0,22.55,43.13,0.0
2025-10-29T00:15:00,MeetingRoom,77.21,231.16,0.334,0,22.26,37.31,0.0
2025-10-29T00:15:00,ServerRoom,1436.78,226.07,6.355,0,20.35,32.18,0.0
2025-10-29T00:30:00,OpenOffice,301.43,229.47,1.314,0,22.68,38.49,0.0
2025-10-29T00:30:00,MeetingRoom,78.68,231.46,0.34,0,22.34,41.58,0.0
2025-10-29T00:30:00,ServerRoom,1561.91,226.93,6.883,0,20.76,43.06,0.0
2025-10-29T00:45:00,OpenOffice,284.75,229.51,1.241,0,21.96,39.33,0.0
2025-10-29T00:45:00,MeetingRoom,81.34,232.86,0.349,0,23.08,33.44,0.0
2025-10-29T00:45:00,ServerRoom,1586.89,232.66,6.821,0,20.39,45.45,0.0
2025-10-29T01:00:00,OpenOffice,330.18,232.05,1.423,0,22.25,45.23,0.0
